u1	like	i168
u1	like	i172
u1	like	i165
u1	mostly_like	i156
u1	like	i166
u1	like	i196
u1	mostly_like	i187
u1	like	i14
u1	mostly_like	i250
u1	like	i127
u1	like	i181
u1	like	i109
u1	like	i1
u1	like	i246
u1	mostly_like	i257
u1	mostly_like	i248
u1	like	i50
u1	mostly_like	i249
u1	like	i253
u1	like	i93
u1	like	i224
u1	like	i124
u1	like	i19
u1	mostly_like	i123
u1	like	i137
u1	mostly_like	i146
u1	mostly_like	i7
u1	like	i235
u1	like	i15
u1	like	i13
u1	mostly_like	i25
u1	mostly_like	i121
u1	mostly_like	i251
u1	mostly_like	i236
u1	mostly_like	i65
u1	like	i190
u1	mostly_like	i47
u1	mostly_like	i28
u1	like	i114
u1	mostly_like	i39
u1	mostly_like	i52
u1	mostly_like	i238
u1	mostly_like	i199
u1	like	i183
u1	mostly_like	i161
u1	mostly_like	i95
u1	like	i60
u1	mostly_like	i22
u1	mostly_like	i98
u1	like	i64
u1	mostly_like	i135
u1	mostly_like	i163
u1	like	i202
u1	like	i89
u1	mostly_like	i214
u1	mostly_like	i182
u1	like	i48
u1	mostly_like	i160
u1	like	i175
u1	mostly_like	i192
u1	mostly_like	i128
u1	mostly_like	i185
u1	mostly_like	i68
u1	like	i55
u1	like	i204
u1	mostly_like	i56
u1	like	i96
u1	like	i81
u1	mostly_like	i79
u1	mostly_like	i151
u1	mostly_like	i212
u1	mostly_like	i23
u1	mostly_like	i84
u1	like	i197
u1	like	i191
u1	mostly_like	i184
u1	mostly_like	i134
u1	like	i207
u1	mostly_like	i186
u1	mostly_like	i144
u1	like	i174
u1	like	i108
u1	mostly_like	i106
u1	mostly_like	i107
u1	like	i45
u1	like	i268
u1	mostly_like	i267
u1	like	i150
u1	mostly_like	i234
u1	like	i42
u1	like	i176
u1	like	i91
u1	mostly_like	i193
u1	like	i177
u1	like	i216
u1	mostly_like	i194
u1	like	i59
u1	mostly_like	i133
u1	like	i195
u1	like	i170
u1	mostly_like	i157
u1	like	i223
u1	mostly_like	i227
u1	mostly_like	i80
u1	like	i119
u1	mostly_like	i206
u1	mostly_like	i77
u1	mostly_like	i46
u1	like	i269
u1	like	i115
u1	like	i173
u1	mostly_like	i229
u1	mostly_like	i203
u1	mostly_like	i90
u1	mostly_like	i230
u1	mostly_like	i162
u1	mostly_like	i61
u1	mostly_like	i265
u1	like	i57
u1	like	i152
u1	like	i82
u1	mostly_like	i72
u1	mostly_like	i33
u1	like	i198
u1	like	i113
u2	mostly_like	i286
u2	mostly_like	i301
u2	mostly_like	i306
u2	mostly_like	i292
u2	mostly_like	i303
u2	mostly_like	i269
u2	mostly_like	i299
u2	mostly_like	i1
u2	mostly_like	i297
u2	mostly_like	i293
u2	like	i275
u2	mostly_like	i257
u2	mostly_like	i295
u2	mostly_like	i277
u2	mostly_like	i255
u2	mostly_like	i276
u2	mostly_like	i273
u2	mostly_like	i25
u2	mostly_like	i279
u2	mostly_like	i14
u2	mostly_like	i111
u2	mostly_like	i282
u2	mostly_like	i13
u2	mostly_like	i237
u2	mostly_like	i284
u2	like	i100
u2	like	i127
u2	like	i313
u2	like	i285
u3	mostly_like	i344
u3	mostly_like	i342
u4	like	i258
u4	mostly_like	i288
u4	like	i300
u4	mostly_like	i271
u4	like	i359
u4	like	i362
u4	like	i303
u4	like	i327
u4	like	i329
u4	like	i360
u4	like	i361
u4	like	i354
u4	like	i301
u4	like	i324
u4	mostly_like	i357
u5	mostly_like	i267
u5	mostly_like	i455
u5	mostly_like	i222
u5	mostly_like	i121
u5	like	i257
u5	like	i100
u5	like	i109
u5	mostly_like	i235
u5	mostly_like	i1
u5	like	i181
u5	mostly_like	i50
